case:concept:name,CustomerID,BankerID,Loan Amount,Interest Rate,lifecycle:transition,Activity,EmpCntDa,CusToMo,EmpToMo,AVGIR,CusMoID,EmpMoID,EmpDayID
40,6,73,57287,0,10.1.2020,Check Amount Legality,0,38722,83537,6,customer6-1,Banker73-1,Banker73-110
40,6,73,57287,0,10.1.2020,Client Assessment,0,38722,83537,6,customer6-1,Banker73-1,Banker73-110
40,6,73,57287,0,10.1.2020,Cancel Request,0,38722,83537,6,customer6-1,Banker73-1,Banker73-110
41,5,73,0,0,10.1.2020,Request Loan,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
41,5,73,0,0,10.1.2020,Check Employee Eligibility,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
41,5,73,65910,0,10.1.2020,Record Loan Application Information,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
41,5,73,65910,0,10.1.2020,Check Amount Legality,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
41,5,73,65910,0,10.1.2020,Client Assessment,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
41,5,73,65910,0,10.1.2020,Cancel Request,0,0,83537,6,Customer5-1,Banker73-1,Banker73-110
42,3,72,0,0,11.1.2020,Request Loan,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
42,3,72,0,0,11.1.2020,Check Employee Eligibility,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
42,3,72,58378,0,11.1.2020,Record Loan Application Information,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
42,3,72,58378,0,11.1.2020,Check Amount Legality,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
42,3,72,58378,0,11.1.2020,Client Assessment,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
42,3,72,58378,0,11.1.2020,Cancel Request,0,0,53599,5,Customer3-1,Banker72-1,Banker72-111
43,5,73,0,0,11.1.2020,Request Loan,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,0,0,11.1.2020,Check Employee Eligibility,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,0,11.1.2020,Record Loan Application Information,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,0,11.1.2020,Check Amount Legality,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,0,11.1.2020,Client Assessment,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,6,11.1.2020,Setup Loan Contract,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,6,11.1.2020,Check Interest Rate Average,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,6,11.1.2020,Sign Loan Contract,0,0,83537,6,Customer5-1,Banker73-1,Banker73-111
43,5,73,58202,6,11.1.2020,disbursement,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,0,0,11.1.2020,Request Loan,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,0,0,11.1.2020,Check Employee Eligibility,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,40331,0,11.1.2020,Record Loan Application Information,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,40331,0,11.1.2020,Check Amount Legality,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,40331,0,11.1.2020,Client Assessment,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
44,5,73,40331,0,11.1.2020,Cancel Request,1,58202,141739,6,Customer5-1,Banker73-1,Banker73-111
45,5,72,0,0,11.1.2020,Request Loan,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
45,5,72,0,0,11.1.2020,Check Employee Eligibility,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
45,5,72,46963,0,11.1.2020,Record Loan Application Information,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
45,5,72,46963,0,11.1.2020,Check Amount Legality,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
45,5,72,46963,0,11.1.2020,Client Assessment,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
45,5,72,46963,0,11.1.2020,Cancel Request,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-111
46,5,72,0,0,12.1.2020,Request Loan,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
46,5,72,0,0,12.1.2020,Check Employee Eligibility,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
46,5,72,54404,0,12.1.2020,Record Loan Application Information,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
46,5,72,54404,0,12.1.2020,Check Amount Legality,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
46,5,72,54404,0,12.1.2020,Client Assessment,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
46,5,72,54404,0,12.1.2020,Cancel Request,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
47,3,73,0,0,12.1.2020,Request Loan,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
47,3,73,0,0,12.1.2020,Check Employee Eligibility,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
47,3,73,66637,0,12.1.2020,Record Loan Application Information,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
47,3,73,66637,0,12.1.2020,Check Amount Legality,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
47,3,73,66637,0,12.1.2020,Client Assessment,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
47,3,73,66637,0,12.1.2020,Cancel Request,0,0,141739,6,Customer3-1,Banker73-1,Banker73-112
48,4,72,0,0,12.1.2020,Request Loan,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
48,4,72,0,0,12.1.2020,Check Employee Eligibility,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
48,4,72,54554,0,12.1.2020,Record Loan Application Information,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
48,4,72,54554,0,12.1.2020,Check Amount Legality,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
48,4,72,54554,0,12.1.2020,Client Assessment,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
48,4,72,54554,0,12.1.2020,Cancel Request,0,0,53599,5,Customer4-1,Banker72-1,Banker72-112
49,6,72,0,0,12.1.2020,Request Loan,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
49,6,72,0,0,12.1.2020,Check Employee Eligibility,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
49,6,72,28433,0,12.1.2020,Record Loan Application Information,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
49,6,72,28433,0,12.1.2020,Check Amount Legality,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
49,6,72,28433,0,12.1.2020,Client Assessment,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
49,6,72,28433,0,12.1.2020,Cancel Request,0,38722,53599,5,customer6-1,Banker72-1,Banker72-112
50,5,73,0,0,12.1.2020,Request Loan,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
50,5,73,0,0,12.1.2020,Check Employee Eligibility,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
50,5,73,54598,0,12.1.2020,Record Loan Application Information,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
50,5,73,54598,0,12.1.2020,Check Amount Legality,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
50,5,73,54598,0,12.1.2020,Client Assessment,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
50,5,73,54598,0,12.1.2020,Cancel Request,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
51,5,72,0,0,12.1.2020,Request Loan,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
51,5,72,0,0,12.1.2020,Check Employee Eligibility,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
51,5,72,63972,0,12.1.2020,Record Loan Application Information,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
51,5,72,63972,0,12.1.2020,Check Amount Legality,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
51,5,72,63972,0,12.1.2020,Client Assessment,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
51,5,72,63972,0,12.1.2020,Cancel Request,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
52,3,72,0,0,12.1.2020,Request Loan,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
52,3,72,0,0,12.1.2020,Check Employee Eligibility,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
52,3,72,34850,0,12.1.2020,Record Loan Application Information,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
52,3,72,34850,0,12.1.2020,Check Amount Legality,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
52,3,72,34850,0,12.1.2020,Client Assessment,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
52,3,72,34850,0,12.1.2020,Cancel Request,0,0,53599,5,Customer3-1,Banker72-1,Banker72-112
53,1,73,0,0,12.1.2020,Request Loan,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
53,1,73,0,0,12.1.2020,Check Employee Eligibility,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
53,1,73,55845,0,12.1.2020,Record Loan Application Information,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
53,1,73,55845,0,12.1.2020,Check Amount Legality,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
53,1,73,55845,0,12.1.2020,Client Assessment,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
53,1,73,55845,0,12.1.2020,Cancel Request,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-112
54,6,73,0,0,12.1.2020,Request Loan,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
54,6,73,0,0,12.1.2020,Check Employee Eligibility,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
54,6,73,50651,0,12.1.2020,Record Loan Application Information,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
54,6,73,50651,0,12.1.2020,Check Amount Legality,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
54,6,73,50651,0,12.1.2020,Client Assessment,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
54,6,73,50651,0,12.1.2020,Cancel Request,0,38722,141739,6,customer6-1,Banker73-1,Banker73-112
55,5,73,0,0,12.1.2020,Request Loan,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
55,5,73,0,0,12.1.2020,Check Employee Eligibility,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
55,5,73,65148,0,12.1.2020,Record Loan Application Information,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
55,5,73,65148,0,12.1.2020,Check Amount Legality,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
55,5,73,65148,0,12.1.2020,Client Assessment,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
55,5,73,65148,0,12.1.2020,Cancel Request,0,58202,141739,6,Customer5-1,Banker73-1,Banker73-112
56,5,72,0,0,12.1.2020,Request Loan,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
56,5,72,0,0,12.1.2020,Check Employee Eligibility,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
56,5,72,69684,0,12.1.2020,Record Loan Application Information,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
56,5,72,69684,0,12.1.2020,Check Amount Legality,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
56,5,72,69684,0,12.1.2020,Client Assessment,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
56,5,72,69684,0,12.1.2020,Cancel Request,0,58202,53599,5,Customer5-1,Banker72-1,Banker72-112
57,1,73,0,0,13.1.2020,Request Loan,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,0,0,13.1.2020,Check Employee Eligibility,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,0,13.1.2020,Record Loan Application Information,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,0,13.1.2020,Check Amount Legality,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,0,13.1.2020,Client Assessment,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,2,13.1.2020,Setup Loan Contract,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,2,13.1.2020,Check Interest Rate Average,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,2,13.1.2020,Sign Loan Contract,0,44815,141739,6,Customer1-1,Banker73-1,Banker73-113
57,1,73,69021,2,13.1.2020,disbursement,1,113836,210760,5,Customer1-1,Banker73-1,Banker73-113
58,3,73,0,0,13.1.2020,Request Loan,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
58,3,73,0,0,13.1.2020,Check Employee Eligibility,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
58,3,73,65643,0,13.1.2020,Record Loan Application Information,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
58,3,73,65643,0,13.1.2020,Check Amount Legality,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
58,3,73,65643,0,13.1.2020,Client Assessment,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
58,3,73,65643,0,13.1.2020,Cancel Request,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
59,5,73,0,0,13.1.2020,Request Loan,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
59,5,73,0,0,13.1.2020,Check Employee Eligibility,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
59,5,73,68964,0,13.1.2020,Record Loan Application Information,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
59,5,73,68964,0,13.1.2020,Check Amount Legality,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
59,5,73,68964,0,13.1.2020,Client Assessment,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
59,5,73,68964,0,13.1.2020,Cancel Request,1,58202,210760,5,Customer5-1,Banker73-1,Banker73-113
60,6,73,0,0,13.1.2020,Request Loan,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
60,6,73,0,0,13.1.2020,Check Employee Eligibility,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
60,6,73,29869,0,13.1.2020,Record Loan Application Information,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
60,6,73,29869,0,13.1.2020,Check Amount Legality,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
60,6,73,29869,0,13.1.2020,Client Assessment,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
60,6,73,29869,0,13.1.2020,Cancel Request,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,0,0,13.1.2020,Request Loan,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,0,0,13.1.2020,Check Employee Eligibility,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,50025,0,13.1.2020,Record Loan Application Information,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,50025,0,13.1.2020,Check Amount Legality,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,50025,0,13.1.2020,Client Assessment,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
61,6,73,50025,0,13.1.2020,Cancel Request,1,38722,210760,5,customer6-1,Banker73-1,Banker73-113
62,4,72,0,0,13.1.2020,Request Loan,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
62,4,72,0,0,13.1.2020,Check Employee Eligibility,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
62,4,72,48385,0,13.1.2020,Record Loan Application Information,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
62,4,72,48385,0,13.1.2020,Check Amount Legality,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
62,4,72,48385,0,13.1.2020,Client Assessment,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
62,4,72,48385,0,13.1.2020,Cancel Request,0,0,53599,5,Customer4-1,Banker72-1,Banker72-113
63,3,73,0,0,13.1.2020,Request Loan,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
63,3,73,0,0,13.1.2020,Check Employee Eligibility,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
63,3,73,36390,0,13.1.2020,Record Loan Application Information,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
63,3,73,36390,0,13.1.2020,Check Amount Legality,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
63,3,73,36390,0,13.1.2020,Client Assessment,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
63,3,73,36390,0,13.1.2020,Cancel Request,1,0,210760,5,Customer3-1,Banker73-1,Banker73-113
64,1,72,0,0,13.1.2020,Request Loan,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
64,1,72,0,0,13.1.2020,Check Employee Eligibility,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
64,1,72,37943,0,13.1.2020,Record Loan Application Information,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
64,1,72,37943,0,13.1.2020,Check Amount Legality,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
64,1,72,37943,0,13.1.2020,Client Assessment,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
64,1,72,37943,0,13.1.2020,Cancel Request,0,113836,53599,5,Customer1-1,Banker72-1,Banker72-113
65,2,73,0,0,14.1.2020,Request Loan,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,0,0,14.1.2020,Check Employee Eligibility,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,0,14.1.2020,Record Loan Application Information,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,0,14.1.2020,Check Amount Legality,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,0,14.1.2020,Client Assessment,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,1,14.1.2020,Setup Loan Contract,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,1,14.1.2020,Check Interest Rate Average,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,1,14.1.2020,Sign Loan Contract,0,53599,210760,5,Customer2-1,Banker73-1,Banker73-114
65,2,73,26146,1,14.1.2020,disbursement,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
66,6,72,0,0,14.1.2020,Request Loan,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
66,6,72,0,0,14.1.2020,Check Employee Eligibility,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
66,6,72,26498,0,14.1.2020,Record Loan Application Information,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
66,6,72,26498,0,14.1.2020,Check Amount Legality,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
66,6,72,26498,0,14.1.2020,Client Assessment,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
66,6,72,26498,0,14.1.2020,Cancel Request,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
67,2,73,0,0,14.1.2020,Request Loan,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
67,2,73,0,0,14.1.2020,Check Employee Eligibility,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
67,2,73,34522,0,14.1.2020,Record Loan Application Information,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
67,2,73,34522,0,14.1.2020,Check Amount Legality,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
67,2,73,34522,0,14.1.2020,Client Assessment,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
67,2,73,34522,0,14.1.2020,Cancel Request,1,79745,236906,4.2,Customer2-1,Banker73-1,Banker73-114
68,6,72,0,0,14.1.2020,Request Loan,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
68,6,72,0,0,14.1.2020,Check Employee Eligibility,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
68,6,72,35348,0,14.1.2020,Record Loan Application Information,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
68,6,72,35348,0,14.1.2020,Check Amount Legality,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
68,6,72,35348,0,14.1.2020,Client Assessment,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
68,6,72,35348,0,14.1.2020,Cancel Request,0,38722,53599,5,customer6-1,Banker72-1,Banker72-114
69,2,72,0,0,14.1.2020,Request Loan,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
69,2,72,0,0,14.1.2020,Check Employee Eligibility,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
69,2,72,50492,0,14.1.2020,Record Loan Application Information,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
69,2,72,50492,0,14.1.2020,Check Amount Legality,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
69,2,72,50492,0,14.1.2020,Client Assessment,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
69,2,72,50492,0,14.1.2020,Cancel Request,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
70,6,73,0,0,14.1.2020,Request Loan,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
70,6,73,0,0,14.1.2020,Check Employee Eligibility,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
70,6,73,25555,0,14.1.2020,Record Loan Application Information,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
70,6,73,25555,0,14.1.2020,Check Amount Legality,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
70,6,73,25555,0,14.1.2020,Client Assessment,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
70,6,73,25555,0,14.1.2020,Cancel Request,1,38722,236906,4.2,customer6-1,Banker73-1,Banker73-114
71,4,73,0,0,14.1.2020,Request Loan,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
71,4,73,0,0,14.1.2020,Check Employee Eligibility,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
71,4,73,32603,0,14.1.2020,Record Loan Application Information,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
71,4,73,32603,0,14.1.2020,Check Amount Legality,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
71,4,73,32603,0,14.1.2020,Client Assessment,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
71,4,73,32603,0,14.1.2020,Cancel Request,1,0,236906,4.2,Customer4-1,Banker73-1,Banker73-114
72,2,72,0,0,14.1.2020,Request Loan,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
72,2,72,0,0,14.1.2020,Check Employee Eligibility,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
72,2,72,68836,0,14.1.2020,Record Loan Application Information,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
72,2,72,68836,0,14.1.2020,Check Amount Legality,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
72,2,72,68836,0,14.1.2020,Client Assessment,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
72,2,72,68836,0,14.1.2020,Cancel Request,0,79745,53599,5,Customer2-1,Banker72-1,Banker72-114
73,4,72,0,0,15.1.2020,Request Loan,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,0,0,15.1.2020,Check Employee Eligibility,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,0,15.1.2020,Record Loan Application Information,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,0,15.1.2020,Check Amount Legality,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,0,15.1.2020,Client Assessment,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,1,15.1.2020,Setup Loan Contract,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,1,15.1.2020,Check Interest Rate Average,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,1,15.1.2020,Sign Loan Contract,0,0,53599,5,Customer4-1,Banker72-1,Banker72-115
73,4,72,32265,1,15.1.2020,disbursement,1,32265,85864,3,Customer4-1,Banker72-1,Banker72-115
74,5,72,0,0,15.1.2020,Request Loan,1,58202,85864,3,Customer5-1,Banker72-1,Banker72-115
74,5,72,0,0,15.1.2020,Check Employee Eligibility,1,58202,85864,3,Customer5-1,Banker72-1,Banker72-115
74,5,72,40402,0,15.1.2020,Record Loan Application Information,1,58202,85864,3,Customer5-1,Banker72-1,Banker72-115
74,5,72,40402,0,15.1.2020,Check Amount Legality,1,58202,85864,3,Customer5-1,Banker72-1,Banker72-115
74,5,72,40402,0,15.1.2020,Client Assessment,1,58202,85864,3,Customer5-1,Banker72-1,Banker72-115
